x=sensor temperature [°C], y= Integrationtime [ms], z=counts
NOTE: in the raw data .csv files Integrationtime is given in microseconds instead of milliseconds
thus the Integrationtime has to be devided by 1000 before using it as "y" with this calibration file. 
PIXEL SELECTION: pixels with FIT_RMSE > 3.25 (RMSE in training dataset) &  dead pixels with SELECT_RMSE > 25 (RMSE in selection dataset) should be excluded from further analysis.
z(x,y)= p00 + p10*x + p01*y + p20*x^2 + p11*x*y + p30*x^3 + p21*x^2*y
wvlngth	FIT_RMSE	SELECT_RMSE	p00	p10	p01	p20	p11	p30	p21
707.440000	2.765424e+00	5.562748	1.415840e+03	10.280717	2.691304e-02	-0.413453	-3.021363e-03	0.005245	1.040964e-04	
707.922000	2.755713e+00	5.061192	1.393712e+03	13.042777	3.115872e-02	-0.527074	-3.275098e-03	0.006723	1.165545e-04	
708.404000	2.769652e+00	6.609064	1.407072e+03	11.359056	2.657226e-02	-0.458103	-2.914216e-03	0.005835	1.019482e-04	
708.887000	2.569902e+00	9.352028	1.412363e+03	10.641956	2.714490e-02	-0.426147	-2.875925e-03	0.005382	1.047307e-04	
709.369000	2.872216e+00	5.513994	1.422817e+03	9.394326	2.453521e-02	-0.378958	-2.762108e-03	0.004805	9.579206e-05	
709.852000	2.737493e+00	7.257154	1.416394e+03	10.228129	1.543657e-02	-0.414822	-2.816237e-03	0.005303	7.277695e-05	
710.335000	2.481145e+00	9.606696	1.440242e+03	7.286649	1.060624e-02	-0.298508	-2.551173e-03	0.003809	5.445614e-05	
710.817000	2.409448e+00	9.465718	1.423090e+03	9.333569	2.419083e-02	-0.375419	-2.801573e-03	0.004752	9.792110e-05	
711.300000	2.900177e+00	10.120878	1.387155e+03	13.675010	2.347159e-02	-0.543791	-3.052040e-03	0.006858	8.412044e-05	
711.783000	2.730638e+00	7.375924	1.409243e+03	11.035750	3.013437e-02	-0.441500	-3.181149e-03	0.005559	1.138914e-04	
712.265000	2.586175e+00	5.853278	1.431084e+03	8.430543	2.597981e-02	-0.343006	-2.771755e-03	0.004370	1.050698e-04	
712.748000	2.581072e+00	8.320645	1.421383e+03	9.333649	2.480467e-02	-0.371422	-2.638616e-03	0.004635	9.522088e-05	
713.231000	2.647192e+00	9.636441	1.404693e+03	11.743708	2.852421e-02	-0.474352	-3.062348e-03	0.006037	1.122974e-04	
713.714000	2.702057e+00	7.663712	1.392684e+03	13.127305	3.222638e-02	-0.525950	-3.285310e-03	0.006665	1.228920e-04	
714.197000	2.689187e+00	7.291003	1.417074e+03	9.822882	2.125443e-02	-0.389421	-2.530510e-03	0.004849	8.008856e-05	
714.680000	3.110332e+00	6.354922	1.402388e+03	11.962699	2.990416e-02	-0.480740	-3.157289e-03	0.006106	1.158844e-04	
715.163000	2.582761e+00	6.095072	1.397421e+03	12.522605	3.202795e-02	-0.501369	-3.304691e-03	0.006350	1.228844e-04	
715.646000	2.771610e+00	7.545103	1.418477e+03	9.756970	2.719401e-02	-0.391690	-2.959484e-03	0.004947	1.064878e-04	
716.129000	2.651331e+00	8.368916	1.404810e+03	11.606018	2.456295e-02	-0.467816	-3.033834e-03	0.005948	9.595250e-05	
716.612000	2.639931e+00	9.460417	1.411755e+03	10.758208	2.382877e-02	-0.432324	-2.938060e-03	0.005467	9.708494e-05	
717.095000	2.709478e+00	8.732556	1.406343e+03	11.707833	2.677198e-02	-0.476189	-3.003385e-03	0.006096	1.058729e-04	
717.578000	2.532234e+00	7.686364	1.411631e+03	10.651414	2.141135e-02	-0.426456	-2.708446e-03	0.005363	8.722676e-05	
718.061000	2.741457e+00	15.004709	1.432019e+03	8.103713	2.087623e-02	-0.325161	-2.540421e-03	0.004086	8.232351e-05	
718.544000	2.702999e+00	7.420732	1.418047e+03	9.933150	2.502497e-02	-0.400165	-2.985211e-03	0.005060	9.685795e-05	
719.027000	2.928610e+00	9.227479	1.398112e+03	12.405824	2.866497e-02	-0.498182	-3.181941e-03	0.006305	1.083715e-04	
719.511000	2.663116e+00	8.716434	1.403247e+03	11.821886	2.987384e-02	-0.477526	-3.198854e-03	0.006066	1.168639e-04	
719.994000	2.644246e+00	7.877387	1.407719e+03	11.090282	2.959840e-02	-0.441661	-3.134824e-03	0.005547	1.109945e-04	
720.477000	2.712313e+00	7.498208	1.421033e+03	9.622965	2.520287e-02	-0.390987	-2.706963e-03	0.004981	9.721338e-05	
720.961000	2.683456e+00	7.005976	1.409063e+03	11.057264	2.698014e-02	-0.444455	-2.936434e-03	0.005620	1.040344e-04	
721.444000	2.617648e+00	8.097918	1.421186e+03	9.630075	1.643666e-02	-0.391987	-2.545227e-03	0.005001	7.222680e-05	
721.927000	2.629346e+00	8.828002	1.408760e+03	10.925858	2.209831e-02	-0.439526	-2.806498e-03	0.005565	8.842056e-05	
722.411000	2.659564e+00	7.669287	1.405618e+03	11.784439	3.096626e-02	-0.482795	-3.247386e-03	0.006215	1.206902e-04	
722.894000	2.784515e+00	8.442145	1.404157e+03	11.617186	2.486836e-02	-0.462913	-3.049978e-03	0.005820	9.678834e-05	
723.378000	2.986386e+00	9.977330	1.405192e+03	11.784464	2.828760e-02	-0.481778	-3.039090e-03	0.006189	1.096852e-04	
723.861000	2.693554e+00	10.664046	1.413997e+03	10.354746	2.285920e-02	-0.415097	-2.552763e-03	0.005233	8.841706e-05	
724.345000	2.672080e+00	8.306236	1.404076e+03	11.699654	2.730972e-02	-0.475723	-2.860975e-03	0.006089	1.031096e-04	
724.829000	2.710829e+00	7.435958	1.411258e+03	10.813650	2.951705e-02	-0.435429	-3.070600e-03	0.005500	1.141726e-04	
725.312000	2.762738e+00	9.073472	1.402686e+03	11.897125	2.826134e-02	-0.480312	-3.051655e-03	0.006108	1.098553e-04	
725.796000	2.634454e+00	7.708879	1.409205e+03	11.131752	2.611282e-02	-0.449415	-2.880462e-03	0.005712	1.000376e-04	
726.280000	2.908381e+00	8.076169	1.412557e+03	10.634743	2.787679e-02	-0.429008	-2.927866e-03	0.005436	1.071567e-04	
726.763000	2.816509e+00	9.107421	1.406952e+03	11.516231	2.963764e-02	-0.468722	-3.157428e-03	0.005996	1.158639e-04	
727.247000	2.661788e+00	7.284900	1.399382e+03	12.292772	3.336528e-02	-0.494755	-3.411010e-03	0.006263	1.293932e-04	
727.731000	2.659329e+00	6.556697	1.390202e+03	13.433307	3.408594e-02	-0.539273	-3.566956e-03	0.006839	1.329172e-04	
728.215000	2.929177e+00	8.274442	1.395763e+03	12.650662	3.196760e-02	-0.507578	-3.302795e-03	0.006427	1.211459e-04	
728.699000	2.808909e+00	8.427138	1.394274e+03	12.820246	3.519263e-02	-0.513869	-3.592528e-03	0.006494	1.319418e-04	
729.183000	2.955745e+00	3.374516	1.393206e+03	13.155888	3.053689e-02	-0.535615	-3.202468e-03	0.006845	1.180369e-04	
729.666000	2.692974e+00	7.571528	1.415052e+03	10.378910	2.393807e-02	-0.420494	-2.618130e-03	0.005347	9.156209e-05	
730.150000	2.626777e+00	8.427880	1.409412e+03	11.073268	2.594082e-02	-0.449275	-2.802653e-03	0.005720	1.012072e-04	
730.634000	3.073232e+00	9.111980	1.418049e+03	9.986905	2.151442e-02	-0.405186	-2.542619e-03	0.005158	8.416561e-05	
731.119000	2.635273e+00	8.636914	1.407021e+03	11.440855	3.001797e-02	-0.465833	-3.224617e-03	0.005970	1.187934e-04	
731.603000	2.518217e+00	10.523165	1.407327e+03	11.383585	2.833701e-02	-0.462023	-2.992413e-03	0.005890	1.099628e-04	
732.087000	2.657282e+00	8.405580	1.420888e+03	9.476216	2.055697e-02	-0.380224	-2.469086e-03	0.004781	7.719615e-05	
732.571000	2.738979e+00	8.990651	1.423403e+03	9.410342	2.094808e-02	-0.384361	-2.623260e-03	0.004911	8.570718e-05	
733.055000	2.526979e+00	10.031348	1.432273e+03	8.160978	1.501433e-02	-0.333119	-2.408617e-03	0.004238	6.237442e-05	
733.539000	2.520266e+00	10.089020	1.418456e+03	10.040946	2.482727e-02	-0.411065	-2.797358e-03	0.005269	9.840709e-05	
734.023000	2.727588e+00	9.283781	1.407115e+03	11.422313	2.458269e-02	-0.462429	-2.892399e-03	0.005883	9.400901e-05	
734.508000	2.922239e+00	7.368284	1.376358e+03	15.103234	3.524093e-02	-0.604892	-3.638562e-03	0.007672	1.326651e-04	
734.992000	2.709007e+00	9.384739	1.393671e+03	12.932420	2.835392e-02	-0.521351	-3.200024e-03	0.006636	1.105612e-04	
735.476000	2.649304e+00	8.113658	1.416409e+03	10.263420	2.228126e-02	-0.420850	-2.844397e-03	0.005398	8.760984e-05	
735.961000	2.698032e+00	9.171686	1.409015e+03	11.224253	2.456503e-02	-0.459660	-2.854928e-03	0.005902	9.908990e-05	
736.445000	2.899009e+00	12.014485	1.401310e+03	12.000056	2.445404e-02	-0.484549	-2.818886e-03	0.006157	9.399636e-05	
736.930000	3.313194e+00	7.755550	1.490086e+03	1.214207	1.048180e-02	-0.069298	-1.601640e-03	0.000999	6.942926e-05	
737.414000	2.827265e+00	7.743596	1.395167e+03	12.651738	2.978831e-02	-0.505582	-3.193874e-03	0.006372	1.119161e-04	
737.899000	2.651419e+00	8.703434	1.409577e+03	11.032860	2.941319e-02	-0.446245	-3.299755e-03	0.005672	1.178035e-04	
738.383000	2.521994e+00	9.539909	1.415711e+03	10.303085	2.596231e-02	-0.418509	-2.838705e-03	0.005321	9.976177e-05	
738.868000	2.856405e+00	8.593022	1.402800e+03	11.858316	2.796747e-02	-0.477125	-3.099838e-03	0.006046	1.087357e-04	
739.352000	2.880855e+00	8.861445	1.394792e+03	12.653066	3.324094e-02	-0.505304	-3.484847e-03	0.006349	1.237008e-04	
739.837000	2.702382e+00	8.190361	1.393221e+03	13.054034	3.116446e-02	-0.529401	-3.397936e-03	0.006773	1.215233e-04	
740.322000	2.849370e+00	8.991303	1.402798e+03	11.953933	2.858549e-02	-0.487236	-3.019003e-03	0.006244	1.104662e-04	
740.806000	2.653950e+00	8.664475	1.403124e+03	11.859908	2.787445e-02	-0.479422	-2.949767e-03	0.006102	1.076234e-04	
741.291000	2.887280e+00	10.017875	1.404981e+03	11.487522	3.014951e-02	-0.461064	-3.171619e-03	0.005827	1.145785e-04	
741.776000	3.286480e+00	7.928096	1.420652e+03	9.539765	2.815307e-02	-0.383225	-3.056439e-03	0.004816	1.076372e-04	
742.261000	2.565781e+00	8.572095	1.415063e+03	10.275829	2.886580e-02	-0.413856	-3.232199e-03	0.005223	1.137078e-04	
742.746000	2.734359e+00	11.110304	1.406550e+03	11.467515	2.842302e-02	-0.464151	-3.042431e-03	0.005905	1.104088e-04	
743.230000	2.762349e+00	9.990049	1.432395e+03	8.184829	1.416866e-02	-0.332656	-2.471477e-03	0.004215	5.809536e-05	
743.715000	3.236864e+00	5.336911	1.425818e+03	9.027189	2.119498e-02	-0.365676	-2.611537e-03	0.004636	8.278598e-05	
744.200000	2.629211e+00	10.045146	1.425205e+03	9.079234	1.682010e-02	-0.371079	-2.618426e-03	0.004726	7.272955e-05	
744.685000	2.681136e+00	7.842853	1.413153e+03	10.606236	2.562748e-02	-0.430495	-2.992346e-03	0.005486	1.040891e-04	
745.170000	2.765877e+00	7.896978	1.399297e+03	12.430336	3.029160e-02	-0.504963	-3.199535e-03	0.006457	1.177207e-04	
745.655000	2.777732e+00	10.054354	1.414183e+03	10.608507	2.316747e-02	-0.435637	-2.740262e-03	0.005616	9.189991e-05	
746.140000	2.889770e+00	9.639678	1.407648e+03	11.253620	3.043032e-02	-0.453359	-3.204804e-03	0.005741	1.212690e-04	
746.625000	2.602433e+00	8.887172	1.414035e+03	10.364457	2.231031e-02	-0.416134	-2.713611e-03	0.005241	8.715537e-05	
747.111000	2.806330e+00	10.875149	1.402724e+03	11.896611	2.895627e-02	-0.483847	-3.137148e-03	0.006186	1.141796e-04	
747.596000	2.750220e+00	8.731707	1.413535e+03	10.584277	2.496866e-02	-0.432026	-2.832771e-03	0.005529	9.975068e-05	
748.081000	2.831094e+00	8.841106	1.438523e+03	7.443628	1.057432e-02	-0.304710	-1.640050e-03	0.003862	4.044429e-05	
748.566000	2.828142e+00	8.816786	1.404583e+03	11.580779	2.929345e-02	-0.468706	-3.332159e-03	0.005964	1.177462e-04	
749.051000	2.800264e+00	8.099244	1.399067e+03	12.062910	3.153982e-02	-0.481930	-3.229203e-03	0.006075	1.195274e-04	
749.537000	2.834394e+00	3.568156	1.409916e+03	11.038776	2.680332e-02	-0.445775	-2.910899e-03	0.005651	1.032170e-04	
750.022000	2.780073e+00	8.485398	1.403871e+03	11.565723	2.736140e-02	-0.464787	-2.926682e-03	0.005876	1.039191e-04	
750.508000	2.955558e+00	9.976332	1.414391e+03	10.440868	2.497955e-02	-0.420359	-2.849804e-03	0.005315	9.776256e-05	
750.993000	2.869249e+00	9.487440	1.389443e+03	13.484411	3.243995e-02	-0.542893	-3.362421e-03	0.006905	1.254742e-04	
751.478000	2.769825e+00	8.390173	1.403742e+03	11.624429	2.756779e-02	-0.465895	-2.975160e-03	0.005876	1.073729e-04	
751.964000	2.880710e+00	9.809250	1.406451e+03	11.394997	2.863180e-02	-0.462924	-2.999315e-03	0.005910	1.095335e-04	
752.449000	2.663119e+00	10.858426	1.419144e+03	9.946051	1.839497e-02	-0.406051	-2.596370e-03	0.005193	7.866858e-05	
752.935000	2.602939e+00	8.868345	1.404113e+03	11.649531	3.167927e-02	-0.468974	-3.259709e-03	0.005926	1.230453e-04	
753.420000	2.664956e+00	8.339755	1.423181e+03	9.330108	1.587598e-02	-0.379379	-2.355374e-03	0.004814	6.111655e-05	
753.906000	2.537694e+00	9.951790	1.401462e+03	12.038614	3.188661e-02	-0.487497	-3.321099e-03	0.006200	1.224105e-04	
754.392000	2.803722e+00	11.902888	1.415226e+03	10.585611	2.000767e-02	-0.434969	-2.609136e-03	0.005593	8.152638e-05	
754.877000	9.309745e+00	5.189173	1.441504e+03	7.266757	3.074652e-02	-0.309004	-3.608781e-03	0.004090	1.172607e-04	
755.363000	2.763192e+00	9.711337	1.420568e+03	9.551375	2.269889e-02	-0.384678	-2.594190e-03	0.004849	9.456005e-05	
755.849000	3.186961e+00	9.652143	1.436033e+03	7.728366	1.624086e-02	-0.316043	-2.323051e-03	0.004026	7.116132e-05	
756.335000	3.052616e+00	9.989516	1.384295e+03	14.028862	2.792503e-02	-0.562425	-3.112204e-03	0.007130	1.021412e-04	
756.820000	2.651570e+00	8.862258	1.410850e+03	10.895611	2.766932e-02	-0.444567	-2.949101e-03	0.005685	1.075850e-04	
757.306000	2.775538e+00	9.725064	1.396606e+03	12.621562	3.205148e-02	-0.510854	-3.318194e-03	0.006517	1.209361e-04	
757.792000	2.755128e+00	9.543739	1.412707e+03	10.573277	2.669174e-02	-0.423547	-2.845171e-03	0.005319	1.005662e-04	
758.278000	2.855197e+00	9.063086	1.405496e+03	11.528858	1.874862e-02	-0.468100	-3.019066e-03	0.005984	9.106591e-05	
758.764000	2.820726e+00	10.220578	1.436825e+03	7.612171	2.000153e-02	-0.311816	-2.313276e-03	0.003965	7.689934e-05	
759.250000	2.592697e+00	11.851670	1.409375e+03	11.066531	3.068347e-02	-0.447357	-3.255604e-03	0.005662	1.206281e-04	
759.736000	2.575261e+00	10.686429	1.411558e+03	10.711168	2.441466e-02	-0.431178	-2.818292e-03	0.005444	9.729071e-05	
760.222000	2.896463e+00	11.376082	1.403690e+03	11.750078	2.572701e-02	-0.475641	-2.889890e-03	0.006049	1.019808e-04	
760.708000	2.884418e+00	8.339982	1.426860e+03	8.746041	7.221266e-03	-0.353662	-2.681194e-03	0.004461	3.801914e-05	
761.194000	2.698692e+00	10.601183	1.409542e+03	11.074207	2.141425e-02	-0.452379	-2.903531e-03	0.005792	8.999545e-05	
761.680000	2.608858e+00	12.190349	1.416844e+03	10.065629	1.690475e-02	-0.409517	-2.744342e-03	0.005218	7.881341e-05	
762.166000	2.687296e+00	6.639499	1.404012e+03	11.670903	2.817081e-02	-0.470236	-3.018587e-03	0.005950	1.071454e-04	
762.653000	2.754075e+00	7.763049	1.408672e+03	11.018538	2.806444e-02	-0.441303	-3.022391e-03	0.005553	1.057678e-04	
763.139000	2.679016e+00	8.121951	1.429750e+03	8.648370	2.228404e-02	-0.359392	-2.793040e-03	0.004641	9.667609e-05	
763.625000	2.940290e+00	10.697454	1.420569e+03	9.612044	2.276869e-02	-0.390267	-2.543827e-03	0.004946	8.894836e-05	
764.111000	2.626835e+00	10.392332	1.413952e+03	10.621129	2.553742e-02	-0.433384	-2.884526e-03	0.005525	1.014011e-04	
764.598000	2.847709e+00	11.246470	1.403376e+03	11.608983	2.575833e-02	-0.465128	-2.864098e-03	0.005871	1.005045e-04	
765.084000	2.827112e+00	9.015188	1.407476e+03	11.153177	2.594411e-02	-0.450269	-3.109245e-03	0.005706	1.062836e-04	
765.571000	2.562621e+00	11.697719	1.427764e+03	8.695081	2.094437e-02	-0.355971	-2.721529e-03	0.004537	8.663355e-05	
766.057000	2.808696e+00	9.808149	1.412871e+03	10.480044	2.140011e-02	-0.423353	-2.552892e-03	0.005363	8.494402e-05	
766.543000	2.789453e+00	10.133641	1.415384e+03	10.407610	2.514982e-02	-0.423515	-2.837754e-03	0.005388	9.834153e-05	
767.030000	2.927927e+00	10.488346	1.411779e+03	10.808141	2.296316e-02	-0.442049	-2.516638e-03	0.005663	9.127244e-05	
767.517000	2.829875e+00	9.676866	1.386577e+03	13.941421	3.655436e-02	-0.564208	-3.721269e-03	0.007196	1.421283e-04	
768.003000	2.918743e+00	11.729485	1.414239e+03	10.298357	2.462942e-02	-0.416153	-2.689072e-03	0.005261	9.320409e-05	
768.490000	2.716007e+00	9.990728	1.414150e+03	10.341120	2.751870e-02	-0.417601	-2.953041e-03	0.005288	1.073526e-04	
768.976000	2.730443e+00	11.731079	1.415017e+03	10.395954	2.390751e-02	-0.425094	-2.570554e-03	0.005441	9.147440e-05	
769.463000	2.843119e+00	13.210435	1.410254e+03	10.967513	2.652240e-02	-0.448161	-2.953825e-03	0.005735	1.041236e-04	
769.950000	3.058101e+00	11.292684	1.407504e+03	11.161317	2.082709e-02	-0.449664	-2.737085e-03	0.005701	7.692349e-05	
770.436000	2.692671e+00	14.074999	1.399379e+03	12.189024	2.759196e-02	-0.491002	-3.124809e-03	0.006218	1.075114e-04	
770.923000	2.844608e+00	10.092100	1.409528e+03	11.023962	2.099647e-02	-0.446228	-3.204097e-03	0.005661	9.395117e-05	
771.410000	2.970184e+00	10.157930	1.413887e+03	10.445876	2.590031e-02	-0.422010	-2.916078e-03	0.005339	1.005843e-04	
771.897000	2.824512e+00	12.239500	1.407270e+03	11.413942	2.774750e-02	-0.465676	-2.948595e-03	0.005951	1.065219e-04	
772.384000	3.025016e+00	10.239175	1.396845e+03	12.730790	3.347500e-02	-0.518527	-3.431103e-03	0.006642	1.275579e-04	
772.871000	2.823896e+00	10.496183	1.427484e+03	8.784087	2.655815e-02	-0.356782	-2.909981e-03	0.004508	1.054416e-04	
773.358000	2.721145e+00	12.220917	1.406503e+03	11.444534	2.315709e-02	-0.466634	-2.912781e-03	0.005969	8.879704e-05	
773.845000	2.570953e+00	10.752620	1.415439e+03	10.184350	2.429922e-02	-0.413733	-2.668216e-03	0.005246	9.497844e-05	
774.332000	2.748924e+00	11.993201	1.405368e+03	11.512194	2.583978e-02	-0.466470	-2.760001e-03	0.005934	9.764761e-05	
774.819000	3.202347e+00	7.725863	1.399101e+03	12.111347	2.867478e-02	-0.486635	-3.081549e-03	0.006154	1.080472e-04	
775.306000	2.550980e+00	11.803632	1.418671e+03	9.809275	2.985204e-02	-0.396950	-3.158974e-03	0.005005	1.179232e-04	
775.793000	2.811184e+00	12.747528	1.404961e+03	11.541861	2.327818e-02	-0.468339	-2.803515e-03	0.005962	8.922836e-05	
776.280000	2.657145e+00	14.658248	1.407699e+03	11.172081	2.799211e-02	-0.449983	-2.995327e-03	0.005692	1.077458e-04	
776.767000	3.152355e+00	12.349781	1.400062e+03	11.987530	2.129928e-02	-0.481368	-2.640104e-03	0.006095	8.505391e-05	
777.254000	2.578632e+00	11.868332	1.404968e+03	11.430466	2.778878e-02	-0.459929	-3.124454e-03	0.005804	1.082767e-04	
777.741000	2.602069e+00	15.135667	1.434957e+03	7.955062	8.199761e-03	-0.327205	-2.222345e-03	0.004168	3.428464e-05	
778.229000	2.634670e+00	13.042531	1.411827e+03	10.687898	2.545384e-02	-0.434249	-2.800643e-03	0.005515	1.003204e-04	
778.716000	2.719885e+00	13.253356	1.404498e+03	11.623763	2.640232e-02	-0.471238	-2.999462e-03	0.006004	1.046507e-04	
779.203000	2.877151e+00	4.886476	1.406337e+03	11.400140	2.255488e-02	-0.463475	-2.875948e-03	0.005916	8.757822e-05	
779.691000	2.713638e+00	11.388020	1.412479e+03	10.716006	2.531236e-02	-0.437829	-3.244608e-03	0.005599	1.070051e-04	
780.178000	2.558084e+00	14.079069	1.414801e+03	10.332348	2.403241e-02	-0.417900	-2.806228e-03	0.005292	9.599402e-05	
780.666000	2.771446e+00	NaN	1.405948e+03	11.418927	2.727077e-02	-0.462279	-3.145078e-03	0.005875	1.047762e-04	
781.153000	2.691600e+00	NaN	1.409284e+03	11.215383	3.223151e-02	-0.458886	-3.294275e-03	0.005876	1.255536e-04	
781.641000	2.577021e+00	NaN	1.419567e+03	9.754459	2.556640e-02	-0.395756	-2.848770e-03	0.005002	1.007960e-04	
782.128000	2.785065e+00	NaN	1.420907e+03	9.573591	1.815516e-02	-0.388944	-2.805369e-03	0.004920	8.157515e-05	
782.616000	2.659245e+00	NaN	1.408840e+03	11.057645	2.420687e-02	-0.445897	-2.944859e-03	0.005637	9.620005e-05	
783.103000	2.699278e+00	NaN	1.405900e+03	11.456113	2.974794e-02	-0.463299	-3.074004e-03	0.005874	1.153836e-04	
783.591000	2.907053e+00	NaN	1.403223e+03	11.833035	3.185491e-02	-0.482148	-3.404366e-03	0.006160	1.236714e-04	
784.079000	2.690673e+00	NaN	1.421150e+03	9.523931	2.417902e-02	-0.388244	-2.820847e-03	0.004937	9.680687e-05	
784.566000	2.867232e+00	NaN	1.416191e+03	10.163204	2.209196e-02	-0.413084	-2.462538e-03	0.005256	8.391649e-05	
785.054000	2.600505e+00	NaN	1.423661e+03	9.226278	2.205936e-02	-0.373043	-2.518645e-03	0.004714	8.434719e-05	
785.542000	2.741480e+00	NaN	1.403910e+03	11.709398	3.101297e-02	-0.473593	-3.263418e-03	0.006017	1.185288e-04	
786.030000	2.767255e+00	NaN	1.402994e+03	11.711235	3.169965e-02	-0.473538	-3.275580e-03	0.006006	1.212751e-04	
786.517000	2.757453e+00	NaN	1.412035e+03	10.556175	2.422000e-02	-0.426444	-2.686925e-03	0.005391	9.134927e-05	
787.005000	2.938518e+00	NaN	1.406960e+03	11.367165	1.974662e-02	-0.463588	-2.603290e-03	0.005928	8.092594e-05	
787.493000	2.650502e+00	NaN	1.422059e+03	9.517356	2.195130e-02	-0.389963	-2.857398e-03	0.004979	9.253521e-05	
787.981000	2.689674e+00	NaN	1.408105e+03	11.221613	2.797552e-02	-0.455822	-2.962046e-03	0.005811	1.085696e-04	
788.469000	2.810675e+00	NaN	1.418738e+03	10.087284	2.638928e-02	-0.417086	-2.933656e-03	0.005370	1.078357e-04	
788.957000	2.950411e+00	NaN	1.398783e+03	12.325484	2.090869e-02	-0.499015	-3.183248e-03	0.006352	9.121012e-05	
789.445000	2.820896e+00	NaN	1.395965e+03	12.453012	2.737639e-02	-0.496342	-2.962785e-03	0.006233	9.909948e-05	
789.933000	2.532549e+00	NaN	1.430492e+03	8.462520	2.038771e-02	-0.344392	-2.371484e-03	0.004350	7.843100e-05	
790.421000	2.919689e+00	NaN	1.410676e+03	10.820923	3.089206e-02	-0.440606	-3.179881e-03	0.005611	1.202665e-04	
790.909000	3.079305e+00	NaN	1.389350e+03	13.491031	3.015700e-02	-0.547444	-3.213624e-03	0.006997	1.147491e-04	
791.398000	2.874213e+00	NaN	1.390568e+03	13.368033	3.235456e-02	-0.539213	-3.411072e-03	0.006847	1.242416e-04	
791.886000	2.596394e+00	NaN	1.413454e+03	10.473162	2.202666e-02	-0.422121	-2.566683e-03	0.005335	8.259426e-05	
792.374000	3.187963e+00	NaN	1.402441e+03	11.920284	2.742448e-02	-0.485874	-2.939883e-03	0.006218	1.057405e-04	
792.862000	6.210371e+00	NaN	1.488974e+03	1.830270	7.746306e-03	-0.112574	-1.325950e-03	0.001776	7.833089e-05	
793.351000	2.800276e+00	NaN	1.415148e+03	10.130362	2.590746e-02	-0.405843	-2.970540e-03	0.005080	1.031899e-04	
793.839000	2.736150e+00	NaN	1.406234e+03	11.619265	2.152993e-02	-0.476685	-3.047424e-03	0.006118	9.065799e-05	
794.327000	2.702264e+00	NaN	1.412278e+03	10.689184	2.196801e-02	-0.432939	-2.710926e-03	0.005495	8.546423e-05	
794.816000	2.719060e+00	NaN	1.412861e+03	10.608605	2.695354e-02	-0.429985	-3.191450e-03	0.005461	1.094939e-04	
795.304000	3.008709e+00	NaN	1.392957e+03	13.036540	3.110826e-02	-0.527856	-3.295635e-03	0.006724	1.181338e-04	
795.793000	3.016753e+00	NaN	1.382942e+03	14.231658	3.490457e-02	-0.570522	-3.790899e-03	0.007200	1.307111e-04	
796.281000	3.700244e+00	NaN	1.372528e+03	15.893945	2.982119e-02	-0.650900	-3.278966e-03	0.008380	1.147309e-04	
796.770000	2.656264e+00	NaN	1.415547e+03	10.337128	2.664799e-02	-0.421065	-2.923486e-03	0.005361	1.040863e-04	
797.258000	2.837250e+00	NaN	1.401263e+03	12.098400	3.205344e-02	-0.490916	-3.343593e-03	0.006248	1.240382e-04	
797.747000	2.862388e+00	NaN	1.421832e+03	9.284189	1.582947e-02	-0.374007	-2.699397e-03	0.004698	7.373246e-05	
798.235000	2.694131e+00	NaN	1.407618e+03	11.195746	1.865484e-02	-0.449776	-3.064012e-03	0.005660	8.341279e-05	
798.724000	2.714990e+00	NaN	1.425753e+03	9.106075	2.383232e-02	-0.372815	-2.651603e-03	0.004750	9.198270e-05	
799.213000	2.896057e+00	NaN	1.393958e+03	13.079482	2.881943e-02	-0.532954	-3.134480e-03	0.006827	1.100019e-04	
799.701000	2.604998e+00	NaN	1.390629e+03	13.319667	2.879571e-02	-0.537158	-3.362487e-03	0.006818	1.169942e-04	
800.190000	2.749260e+00	NaN	1.423279e+03	9.284317	1.979759e-02	-0.377920	-2.669152e-03	0.004791	7.824882e-05	
800.679000	2.663233e+00	NaN	1.422711e+03	9.418266	2.392339e-02	-0.384600	-2.671301e-03	0.004902	9.050569e-05	
801.168000	2.655878e+00	NaN	1.420041e+03	9.747595	2.350457e-02	-0.397040	-2.634313e-03	0.005051	8.859775e-05	
801.657000	2.531605e+00	NaN	1.405000e+03	11.588785	2.828906e-02	-0.468395	-3.148846e-03	0.005937	1.100227e-04	
802.146000	2.962626e+00	NaN	1.407586e+03	11.236094	2.897301e-02	-0.458728	-3.084345e-03	0.005855	1.130582e-04	
802.635000	2.857277e+00	NaN	1.404661e+03	11.518615	2.921955e-02	-0.465734	-3.219886e-03	0.005904	1.147684e-04	
803.123000	2.608096e+00	NaN	1.410092e+03	10.909129	2.871797e-02	-0.439429	-3.027385e-03	0.005541	1.094133e-04	
803.612000	2.747175e+00	NaN	1.419860e+03	9.839527	2.499675e-02	-0.401960	-2.812434e-03	0.005123	9.559198e-05	
804.102000	2.780664e+00	NaN	1.404518e+03	11.663482	2.579114e-02	-0.476679	-2.945411e-03	0.006103	1.031559e-04	
804.591000	2.796762e+00	NaN	1.420020e+03	9.720028	2.465661e-02	-0.393861	-2.994580e-03	0.004980	1.019097e-04	
805.080000	1.012869e+01	NaN	1.455338e+03	5.476775	1.867150e-02	-0.227003	-2.955887e-03	0.002842	7.195168e-05	
